ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
1303,Casa Raiz Arquitetura e Interiores,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Rua Clovis Soares, 200 - TORRE JAPÃO - PATRIANI OFFICES - Sl 411 - Alvinópolis, Atibaia - SP, 12942-560",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11743196882674744582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1304,"Caçambas Patriarca, remoção resíduos construção",,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. José Rodrigues da Cunha, 100 - Ressaca, Atibaia - SP, 12945-003",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=77592887739925967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1305,Ch Entulho,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. da Imprensa, 166 - Galpão B - Jardim Terceiro Centenario, Atibaia - SP, 12944-720",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1776902489549182907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1306,Christina Fontaneti Freeman | Arquitetura e Design,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Prof. Lucas Nogueira Garcez, 3965 - Sl 01 - Vila Giglio, Atibaia - SP, 12947-000",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2730128560077706514&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1307,Cleiton Rauber – Engenharia e Projetos,,Engenharia,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Dr. Joviano Alvim, 1380 - Sl 08 - Atibaia Jardim, Atibaia - SP, 12942-653",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13723745922874427330&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1308,Cleiton construções reformas pinturas,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Prof. Waldemar Bastos Bulher - Alvinópolis, Atibaia - SP, 12951-720",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11889744909174142505&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1309,Concremam Construção Civil,,Construtora,Loja de materiais de construção,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Santa Filomena, 716 - Vale dos Pinheiros, Atibaia - SP, 12945-755",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10829668289231831951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1310,Concreto Lar & Cia,,Construtora,Fabricante,Atibaia,SP,RMC / entorno,45,,,,,,"Rodovia Edgard Maximo Zamboto km 78,5 s/n Sentido Atibaia = 500 m após Churrascaria Lareiras Grill Sentido Jarinu = 500 m após ITM Latin America - Pte. Alta, Atibaia - SP, 12952-817",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=252630421489241432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1311,Conexões - Engenharia Civil e Construtora,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Enzo de Almeida Passos, 75 - Sala 02 - Jardim Maristela, Atibaia - SP, 12946-630",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3007549436963488706&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1312,Construindo Sonhos Prestadora de Serviços Atibaia limpeza reforma e construção,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Itu, 153 - Atibaia Jardim, Atibaia - SP, 12947-140",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11052900317114523874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1313,Construtora CARRARO,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Pref. Takao Ono, 115C - Vila Junqueira, Atibaia - SP, 12941-670",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4126777015117057794&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1314,Construtora Javarotti,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Albertina Miele Pires, 191 - Centro, Atibaia - SP, 12940-150",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7907744086550859125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1315,Construtora PRR,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Prof. Lucas Nogueira Garcez, 1255 - Vila Thais, Atibaia - SP, 12942-020",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1598597329967590254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1316,Construtora Regicon,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Imperial, 1220 - Jardim Imperial, Atibaia - SP, 12950-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5791443403028911844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1317,Construtora Soares Atibaia,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Brasil, 771 - Jardim Imperial, Atibaia - SP, 12950-300",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17588604278825362670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1318,Contemporano Arquitetura,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. Dr. Álvaro Correia Lima, 135 - 1º andar - Centro, Atibaia - SP, 12940-780",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4752055979161063123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1319,Conterpa Construção Terraplenagem e Pavimentação Ltda,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Tóquio, 93 - Jardim Imperial, Atibaia - SP, 12950-230",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4659961280963730697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1320,Criativa Estruturas Metálicas,,Construtora,Fabricante,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Imperial, 1350 - Modulo G4 - Jardim Imperial, Atibaia - SP, 12950-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1900436878423720099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1321,Cs Construtora De Obras,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Avenida João Manoel, 600, Centro em Arujá - SP, é - Jardim Imperial, Atibaia - SP, 07400-610",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6514285992772327052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1322,D.A Oliveira Terraplanagem,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Rotatória Joviano Alvin, 140 - Piqueri, Atibaia - SP, 12942-740",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10004722057988972156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1323,DFD Construtora,,Construtora,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Brasil, 2047 - Chácaras Brasil, Atibaia - SP, 12949-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15023293124986625811&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1324,DMJ CONSTRUÇÃO CIVIL,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Rubéns Paiva, 42 - Vila Esperia Ou Giglio, Atibaia - SP, 12946-290",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7627047126196009857&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1325,DS Engenharia Solar,,Engenharia,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. Profa. Maria Cristina Bastos, 90 - Vila Maria, Atibaia - SP, 12940-140",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13959147674444009807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1326,DV Arquitetura & Engenharia,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. José Inácio, 242 - Centro, Atibaia - SP, 12940-630",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9105452551318612340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1327,Dakini Arquitetura e Interiores,,Arquitetura,,Atibaia,SP,RMC / entorno,45,,,,,,"R. Castro Fafe, 333 - Sl 1 - Bloco B - Centro, Atibaia - SP, 12940-440",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5867384058411385791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1328,Danfer Construtora e Incorporadora,,Incorporadora,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. João Serbino - Alvinópolis, Atibaia - SP, 12942-500",,Diretor Comercial / Diretor de Incorporacao,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14225937143498020814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1329,Daniel Leite Teodoro de Menezes - Engenharia e Topografia,,Engenharia,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. Cap. Aldolfo Alves, 37 - Vila Junqueira, Atibaia - SP, 12941-700",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14454952189962478438&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1330,Danila Barcelos Arquitetura,,Arquitetura,,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Prof. Lucas Nogueira Garcez, 2965 - Sala 3 - Jardim Paulista, Atibaia - SP, 12947-000",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12427496058582679015&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1331,Delarq Construções,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Clóvis Soares, 200 - Sl 708, Torre Japão - Alvinópolis, Atibaia - SP, 12942-560",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9814116191391237110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1332,Design de Interiores Roseane Melo,,Arquitetura,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Pompéu Vairo, 25 - Vila Thais, Atibaia - SP, 12947-001",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5170109188488463764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1333,Design de interiores Gabriela Mayer,,Arquitetura,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Praça do Lago, 440 - Sl 2 - 2° Andar - Jardim do Lago, Atibaia - SP, 12947-130",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13715245475747856220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1334,Dinilson Construção,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Sumaré, 475 - Cs A - Jardim Imperial, Atibaia - SP, 12950-550",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11673057054658388812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1335,Dolph Engenharia,,Engenharia,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Castro Fafe, 657 - Centro, Atibaia - SP, 12940-440",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=79172384754842421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1336,Douglas Lima I Engenheiro Civil,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Terra Nova, 226 - Jardim Imperial, Atibaia - SP, 12950-110",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6814266127927015597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1337,Duarte & Cintra - Regularização de Edificações e INSS de Obras | Engenheira Adriana Duarte Cintra,,Servicos correlatos,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. Castro Fafe, 333 - Sl 33A - 3o Andar - Centro, Atibaia - SP, 12940-440",,Proprietario,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10570276311065709164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1338,E&L terraplanagem spinassi,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,Atibaia - SP,,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9418449390577041679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1339,EDA Casa & Construção,,Construtora,Loja de materiais de construção,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Imperial, 1192 - Jardim Imperial, Atibaia - SP, 12950-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16800874186032694861&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1340,ENC Engenharia,,Engenharia,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. João Marinho Fagundes, 191 - Cidade Satélite, Atibaia - SP, 12941-640",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11805855442312458421&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1341,ESCRITÓRIO DE ARQUITETURA CECILIA DE-STEFANI,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Dr. Joviano Alvim, 1380 - Sl 7 - Vila Thais, Atibaia - SP, 12942-001",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11516726788060677617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1342,Ecotech Construtora e Incorporadora,,Incorporadora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Rua Dr - R. Luiz Alberto Vieira dos Santos, 18 - Sala 103 - Vila Santista, Atibaia - SP, 12941-030",,Diretor Comercial / Diretor de Incorporacao,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15267374442320477735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1343,Empreiteira de Obras da Fundação a Chave,,Empreiteira,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Jerônimo de Camargo, Atibaia - SP, 12951-540",,Proprietario / Encarregado geral,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=158209420022034382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1344,Empreiteiro Mesquita,,Empreiteira,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Prof. Domingos Mateus, 66 - Jardim Brasil, Atibaia - SP, 12940-180",,Proprietario / Encarregado geral,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14936152842999038799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1345,Engearq - Engenharia e Arquitetura,,Arquitetura,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"R. Bauru, 20 - Jardim do Lago, Atibaia - SP, 12947-202",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16740066172663875755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1346,Engebee Engenharia,,Engenharia,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. João Serbino - Alvinópolis, Atibaia - SP, 12942-500",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4866197503666872732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1347,Engenharia - Designer de Interiores - Construção -Atibaia - Spadoni Engenharia & Interiores,,Arquitetura,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Patriani Offices - Torre Japão - R. Clóvis Soares, 200 - Sl 501 - Alvinópolis, Atibaia - SP, 12942-560",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15021755499080223244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1348,Engenharia E. Ribeiro | Especialista em Projetos Hidráulicos para Piscinas,,Engenharia,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Professor Flávio Pires de Camargo, 620 - Caetetuba, Atibaia - SP, 12951-750",,Socio-Diretor / Engenheiro responsavel,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10962519281108981261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1349,Engenheiro Projetos E Construçoes,,Construtora,Serviços,Atibaia,SP,RMC / entorno,45,,,,,,"Vila Maria, Atibaia - SP, 12940-810, Brasil",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9764075597436818311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1350,Engevip Gerenciamento e Consultoria,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Dr - R. Luiz Alberto Vieira dos Santos, 18 - Sl 117 - Vila Santista, Atibaia - SP, 12941-030",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6809534258812185962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1351,Equipo Terraplenagem Transportes Locação Comercialização,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Profa. Gina Lima Silvestre, 132 - Atibaia Jardim, Atibaia - SP, 12942-750",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17937676265557324955&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1352,Estarq Projetos & Construções,,Construtora,Escritório da empresa,Atibaia,SP,RMC / entorno,45,,,,,,"Av. Atibaia, 481 - Sl 02 - Atibaia Jardim, Atibaia - SP, 12942-770",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2692299734233576019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1353,Estúdio Elo - Design e Reforma de Interiores,,Arquitetura,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. das Bromélias Imperiais, 58 - Nova Cerejeira, Atibaia - SP, 12950-628",,Socio / Arquiteto titular,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5077407340215116666&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1354,Evergrow Construtora,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Castro Fafe, 333 - Centro, Atibaia - SP, 12940-440",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14580000147584828581&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1355,Fafa Terraplanagem,,Construtora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"R. Independência, 75 - Vila Rica, Atibaia - SP, 12940-342",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7153298613042298369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1356,Fammah Artefatos de Concreto,,Servicos correlatos,,Atibaia,SP,RMC / entorno,45,,,,,,"R. Ernesto de Castro Neves - Jardim do Alvinopolis, Atibaia - SP, 12943-270",,Proprietario,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15346432838989869590&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
1357,Fenix Incorporadora Pavimentadora e Construtora,,Incorporadora,Empreiteira,Atibaia,SP,RMC / entorno,45,,,,,,"Alameda Prof. Lucas Nogueira Garcez, 2900 - Sala 1 - Jardim Paulista, Atibaia - SP, 12947-000",,Diretor Comercial / Diretor de Incorporacao,,,,B,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3935714158949450052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
