ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
2989,Versátil Redes de Proteção,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.instagram.com/versatilredes/,(19) 99919-3759,"R. Domingos Cazotti - Jardim Santa Genebra, Campinas - SP, 13080-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11814816398177134930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL
2990,Vertical,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3277-0285,"Av. Ricardo Bassoli Cezare, 1087 - Jardim das Bandeiras, Campinas - SP, 13050-080",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15989896543682806214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
2991,Victal Construtora,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3254-5844,"R. Dr. Emílio Ribas, 1366 - Cambuí, Campinas - SP, 13025-140",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5126066351234973396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
2992,Vieira Construções Serviços de Construção Civil,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99470-5371,"R. João Maria Batista, 653 - Jardim Conceição, Campinas - SP, 13105-064",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3314786042188467341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
2993,Ville Sainte Anne,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,https://www.villesainteannecampinas.com.br/,(19) 97407-9989,"Av. Dr. Antônio Carlos Couto de Barros, 20 - Sousas, Campinas - SP, 13105-000",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3202691771593905486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.4,29,OPERATIONAL
2994,Vini construção,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,,"R. Caminho Um - Jardim do Lago, Campinas - SP, 13030-150",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7081293641496573911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
2995,Visconde Incorporações e Empreendimentos,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3267-2690,"R. Nazareno Mingone, 110 - Vila Mingone, Campinas - SP, 13050-022",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1770361904474155077&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
2996,Visual Calhas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99700-2092,"Rua José Ifanger, 252 - Rua José lfanger, 262 - Jardim Nossa Sra. de Lourdes, Campinas - SP, 13051-552",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4435735963941332621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
2997,Vitta Residencial,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.vittaresidencial.com.br/,(19) 99651-2854,"R. Dr. Sampaio Peixoto, 136 - Cambuí, Campinas - SP, 13024-420",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17268317359338949080&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3.4,71,OPERATIONAL
2998,Votorantim Participações,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://www.votorantim.com.br/,(19) 3027-7650,"R. Antônio Luchiari, s/n - Distrito Industrial, Campinas - SP, 13054-700",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1458853257478943716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3.9,43,OPERATIONAL
2999,Vs Obras e Decorações LTDA,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.instagram.com/vs.obras?igsh=NnNjMGw3aWhnNWY2,(19) 97410-2431,"R. Hermano Ribeiro da Silva, 201 - Jardim Eulina, Campinas - SP, 13063-510",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2960923018051780617&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,29,OPERATIONAL
3000,W.A Pintura em madeiras,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 98226-5371,"Rua Sidnei Alves Russo, 296 - Parque dos Pomares, Campinas - SP, 13098-005",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16919751000188009855&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,13,OPERATIONAL
3001,W.Silva Construcoes,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99251-0793,"R. Gumercindo Rodrigues, 226 - Jardim Novo Maracana, Campinas - SP, 13058-423",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2761268138552599915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3002,WAEC Engenharia & Construção,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.waecengenharia.com.br/,(19) 97406-2885,"R. José Oliveira Matias, 328 - Jardim Santa Eudoxia, Campinas - SP, 13096-720",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14431378109403457954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3003,WENERS HANDYMAN,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,,(19) 98801-4902,"R. Cerqueira César - Jardim Garcia, Campinas - SP, 13061-112",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=791060468566733098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,73,OPERATIONAL
3004,WF Calhas e Rufos,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99113-0094,"Av. Engenheiro Augusto Figueiredo - Jardim Centenário, Campinas - SP, 13045-113",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15295849057848609760&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,2.3,3,OPERATIONAL
3005,WGesso,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99540-5021,"R. Sete de Novembro, 195 - Jardim Paraiso de Viracopos, Campinas - SP, 13069-095",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15069406334432828649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3006,WKM CONSULTORIA E CONSTRUÇÃO LTDA,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://www.wkmsolutions.net/,(19) 3231-1553,"R. José Paulino, 1123 - Sl 52 - Centro, Campinas - SP, 13013-001",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13181715791435661769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,4,OPERATIONAL
3007,WM - Serviços de Manutenção Residencial,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://www.wm_serviços.com.br/,(19) 98748-8167,"R. Profa. Teresinha Ribas de Almeida Strasburger, 1194 - Parque Santa Bárbara, Campinas - SP, 13064-630",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1874550715686508726&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,20,OPERATIONAL
3008,WS Construtora em Campinas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://wsconstrutora.com.br/,(19) 99824-0553,"Av. Isaura Roque Quércia, 6662 - sousas, Campinas - SP, 13104-231",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=195618000911492717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
3009,Waia inc,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://www.waiainc.com.br/,(19) 3255-2772,"Rua Dom José Paulo da Câmara, 408 - Jardim Paraíso, Campinas - SP, 13100-027",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14817035552503807859&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL
3010,Wesmanutenção,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99321-6389,"R. Dr. Fuad Ferreira, 420 - Cidade Satélite Íris, Campinas - SP, 13059-649",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1586050346685325196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3011,XP Galpoes,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://xpgalpoes.com.br/,(19) 98128-6411,"R. Benevenuto de Figueiredo Torres - Parque Santa Bárbara, Campinas - SP, 13064-160",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16592839131144998154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,1,OPERATIONAL
3012,Xt Drywall | Campinas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 97413-3720,"Av. Porfirio Cardoso de Novaes, 105 - Vila Ângela Marta, Campinas - SP, 13031-020",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17437449160528252667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,15,OPERATIONAL
3013,YBY Incorporação,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,https://ybyincorporacao.my.canva.site/apps,(19) 99519-1990,"R. do Café, 127 - Jardim Chapadão, Campinas - SP, 13070-023",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4538506376375476753&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,8,OPERATIONAL
3014,Z&O CONSTRUCAO CIVIL LTDA,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 98370-3235,"Rua professora licia frederico pettini, 08 - Jardim Bandeirantes, Campinas - SP, 13033-440",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3795741628915868459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3015,ZAZ Manutenção Residencial e Predial,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3367-4227,"R. Marina Viêira de Carvalho Mesquita, 90 - Vila Brandina, Campinas - SP, 13092-506",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13373141272632271672&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3016,Zacchi Instalações,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,http://zacchiinstalacoes.com.br/,(19) 99203-2902,"R. José Lins do Rego, 129 - Sl 32 - Parque Alto Taquaral, Campinas - SP, 13087-789",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3551559852236522246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,156,OPERATIONAL
3017,Zael construtora Ltda,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.zaelconstrutora.com.br/,(19) 98816-6766,"R. Sebastião Rodrigues dos Santos - Núcleo Res. Nossa Sra. Aparecida, Campinas - SP, 13056-848",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15345871359103689671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,19,OPERATIONAL
3018,Zamix construções e reformas,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,,(11) 95856-1231,"R. Rio Paraná, 138 - Res. Colina das Nascentes, Campinas - SP, 13058-690",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10739196801926623317&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL
3019,Zelaserv Construcoes e Reformas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3294-9748,"R. Serra da Boa Vista, 388 - Jardim Paranapanema, Campinas - SP, 13100-243",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1713321152832079435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3020,Zilinski Escadas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.zilinskidistribuidora.com.br/,(19) 99223-7714,"R. dos Expedicionários - Souzas, Campinas - SP, 13106-006",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4491848925044596147&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL
3021,bradock poços artesiano,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99868-7143,"R. Gabão, 207 - Nucleo Res. Vila Vitoria, Campinas - SP, 13056-767",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=169001837604423234&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,66,OPERATIONAL
3022,bw.construcao,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://wa.me/5519981312848,(19) 98131-2848,"R. Adelaide Daniel de Almeida, 170 - Bl I - Sala 220 - Lot. Center Santa Genebra, Campinas - SP, 13080-661",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=658751851585790382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3023,central do laudo,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.centraldolaudo.com.br/,(19) 98781-1893,"R. João Batista de Sá, 146 - Jardim Shangai, Campinas - SP, 13056-643",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7213520334559155832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3024,cl construtora,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 3222-6996,"R. João Cirino - Vila Lunardi, Campinas - SP, 13067-180",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5380912347186492246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3025,costa empleendimentos,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99824-4026,"R. Antônio Manuel, 78 - Vila Industrial (Campinas), Campinas - SP, 13035-280",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3748962924286658350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3026,decory house utilidades,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99142-6684,"Av. Santa Bárbara do Rio Pardo, 839 - Jardim Nova Europa, Campinas - SP, 13040-060",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7556376971578981450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,2,OPERATIONAL
3027,desgnenatureza,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99962-6744,"R. Antônio Duarte Dias - Recanto dos Dourados, Campinas - SP, 13098-750",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14057589226827062069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3028,drywall- steel frame campinas são paulo fibra mineral sp,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(11) 4325-9831,"Av. Francisco Glicério, 1046 - Vila Lidia, Campinas - SP, 13012-100",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7998254486592743370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3029,efr Construtora,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 97420-4313,"Rua Dr. Álvaro Ribeiro, 427 - Sl 3 - Pte. Preta, Campinas - SP, 13041-730",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8645988454853940930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3030,empreitero.j.j.construçao.,,Construtora,Serviços,Campinas,SP,RMC / entorno,30,,,,,(19) 99432-3421,"R. Geraldo Nunes de Castro - Cidade Satélite Íris, Campinas - SP, 13059-625",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18084716001228472981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,3,OPERATIONAL
3031,estudiobola,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,http://www.estudiobola.com/,(19) 3395-5965,"R. Eng. Carlos Stevenson, 1065 - Nova Campinas, Campinas - SP, 13092-132",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12722695208237498344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,7,OPERATIONAL
3032,g2k construtora,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://www.g2k.com.br/,(19) 3294-5295,"Av. Barão de Itapura, 3044 - Taquaral, Campinas - SP, 13076-627",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18100493598287753901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,12,OPERATIONAL
3033,interbuild,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 2121-8784,"Av. Anchieta, 173 - Centro, Campinas - SP, 13015-101",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14260119778393885738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,2,OPERATIONAL
3034,pedreiro azulejista campinas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,https://rafa-pedreiro-azulejista.negocio.site/?utm_source=gmb&utm_medium=referral,(19) 98729-4067,"R. Expedicionário Arlindo Favorato - Jardim Magnólia, Campinas - SP, 13033-520",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2521653074898301651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,133,OPERATIONAL
3035,peter assimé construções e reformas,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99599-8729,"R. São Lourenço, 68 - Conj. Hab. Padre Anchieta, Campinas - SP, 13068-253",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9453557318348157997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3036,rvs construções,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 97405-9457,"R. Soledad Barret Viedma, 36 - Jardim Monte Cristo, Campinas - SP, 13049-058",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4027714237125648785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL
3037,sc construtora investimento,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 99793-6470,"R. José de Barros Sousa, 520 - Nova Bandeirantes, Campinas - SP, 13052-610",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13463847602816210544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3038,w.y.s pisos e revestimentos,,Construtora,Empreiteira,Campinas,SP,RMC / entorno,30,,,,,(19) 98207-0302,"RUA;CARLOS ROBERTO PEREIRA,435 JARDIM FLORENCE 1 - Jardim Florence, Campinas - SP, 13059-020",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11742669616938339732&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
3039,ÊXITO REDES DE PROTEÇÃO,,Construtora,Distribuidoras,Campinas,SP,RMC / entorno,30,,,,,(19) 99739-0946,"R. José Pacheco, 560 - Cidade Satélite Íris, Campinas - SP, 13059-670",,Socio-Diretor / Diretor de Obras,,,,B,Alta,Google Places API + Details,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11549671046161402520&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,18,OPERATIONAL
